,name,address,stalls,lat,lon
276,AYER RAJAH MARKET,"502 WEST COAST DR, S120502","['1ST CHOICE FLORISTS', 'DRY GOODS 10', 'EGGS 40', 'FANCY FISH', 'FRESH FISH 01-33', 'FRESH PORK 01-26', 'FRESH POULTRY 15', 'FRESH SEAFOOD 01-16', 'FRESH VEG 01-21', 'FRESH VEGETABLES 01-19', 'GIM HOCK HIONG', 'JIA MEI WHOLESALE', 'JIANG FISH BALL', 'LEONG SAN FRESH FRIUT', 'NOODLES 01-22', 'PROVISION 01-09', 'PROVISION SHOP 01-14', 'ROASTED PORK & DUCKS', 'SUNDRY GOODS 01-05', 'TAILOR 01-08', 'ZHANG SHI RONG 01-28', 'ZHANG SHI RONG 01-29', 'ZI YI']",1.31190695723944,103.759128018939
277,BUKIT GOMBAK WET MARKET,"374 BUKIT BATOK ST 31, S650374",['MAX'],1.35809928242123,103.750719669325
278,CLEMENTI AVE 2 MARKET & FOOD CENTRE,"353 CLEMENTI AVE 2, S120353","['#01-33 VEGE', '168 CHICKEN RICE', '828 FLORISTS', 'A&S HALAL MEAT 353', 'AH MENG DELICIOUS FOOD', 'AISHAH LEE MUSLIM 60', 'AISHAH LEE MUSLIM 62', 'CHILLED FRESH MEAT', 'CHILLED FRESH PORK', 'COLD AND HOT DESSERT', 'DRIED GOODS 37', 'FA NOODLE', 'FIVE5EMPIRE SEAFOOD', 'FRESH CHICKEN', 'FROZEN GOODS 14', 'FROZEN GOODS 15', 'GS LOH', 'HOCK CHAI THIAM 17', 'HOCK CHAI THIAM 24', 'HOCK THYE NOODLES', ""JALILAH'S CORNER"", 'JOANNE CHIA', 'NG DRIED GOODS', 'NG GEK MOI', 'NOORJAYA', 'Poultry 13', 'SAH BOON 63', 'SEAFOOD 23', 'SERENE TEO', 'SHUN MAO SM17', 'SMB 01-39 SITI MANISAH', 'THE MEETING PLACE', 'VEG 34', 'VEG 35', 'VEGGIE AFFAIR', 'YAN MEEI JIUAN', 'YONG CHUN COFFEE STALL']",1.31437917978956,103.770919561136
279,JURONG WEST 505 MARKET AND FOOD CENTRE,"505 JURONG WEST ST 52, S640505",['ORGANIC AND NATURE CHAIN'],1.34965729130746,103.718443677825
280,LIMBANG WETMARKET,"532 CHOA CHU KANG ST 51, S680532","['DA YAN SEAFOOD', 'FRESH CHICKEN AND DUCK', 'LIU SHAN YUAN', 'SEAFOOD', 'YONG TAU FOO']",1.39222033136152,103.743611063324
281,SIN CHWEE MINI MART,"371 BUKIT BATOK ST 31, S650371",['SIN CHWEE MINI MARKET'],1.35925940866068,103.75069463109
282,TAR HUAT TRADING,"374 BUKIT BATOK ST 31, S650374",['TAR HUAT TRADING'],1.35809928242123,103.750719669325
283,YEW TEE WET MARKET,"622 CHOA CHU KANG MKT, S680622","['622 PROVISION SHOP', 'CHAN HUAT VEGETABLES', 'MING ZHONG DURIAN', 'YEW TEE EGG SHOP', 'YEW TEE ROASTED DUCK', 'YEW TEE YONG TAU FOO']",1.39827719583769,103.74718245127
284,YUHUA VILLAGE MARKET & FOOD CENTRE,"254 JURONG EAST ST 24, S600254","['#01-85', '01-104', '01-105', '01-106', '01-119', '01-137', '01-55', '01-73', '01-79', '01-80', '01-84', '0187 VEGETABLES', '110 VEGETABLES (WM)', '254 FISHBALL NOODLE', '357 FRESH PORK', '72 PROVISION (LU)', 'AMOY STREET XIANG JI YONG', 'ANNIE COLLECTION', 'CHENG SAN FRESH MEAT', 'CHEW ER SENG', 'CHINESE PRATA', 'CHOON HUAT', 'CHUA YONG GUAN', 'CINDY VEGETABLE', 'DO & ME', 'ENG KEE NOODLE HOUSE', 'FEI FEI ROASTED NOODLE', 'FO YUAN MIAO', 'FROZEN POULTRY 142', 'FROZEN POULTRY 143', 'GOH SWEE SENG', 'GOLDENSTAR HOMEMADE', 'GONG XI FA CAI ZI CHAR', 'HAI SAN COOKED FOOD', 'HAINAN CHICKEN RICE', 'HENG HENG COOKED FOOD', 'HOCK HENG DRINK STALL', 'HOCK KEE HOT & COLD', 'HONG CHANG COOKED FOOD', 'HONG GUAN', 'HONG KHIM', 'HOUSE OF VEGGIES', 'HUAZAI 1985', 'HUP HONG CHICKEN RICE', 'JIA MEI VEGETABLES', 'JIA YAN FLORIST', 'JIN LI TEA STALL', 'JOO HONG FROZEN MEAT', 'JURONG EAST FRESH FRUIT', 'JURONG EAST TASTY MIXED', 'JURONG EAST VEGGIE', 'KOK WEI FRUIT STALL', 'LAI SENG COOKED FOOD', 'LAO FU ZHI COOKED FOOD', 'LEE SWEE SENG', 'LIM & LIM', 'LIM JIM KANG', 'LIM KEE ROAST (WM)', 'LIM SOON HUAT', ""LIM'S VEGETABLE"", 'MALAY FOOD', 'MEI WEI SNACKS', 'MING JI PORRIDGE', 'MING JI WANTON MEE', 'MINI DELICACIES', 'NANCY FLORIST', 'NASI LEMAK', 'NUR RAHIM BEEF STALL', 'NURAHIM ENTERPRISE', 'PIN XIAN DRINKS', 'PRAWN NOODLE', 'QING XIANG COOKED FOOD', 'RON SHENG BEE HOON', 'RONG CHENG DELIGHT', 'RONGCHUAN FRESH PORK', 'RUI FENG JING JI XIAO CHI', 'SAESIM TRADING', 'SAN HONG', 'SEAFOOD 127', 'SEAFOOD 128', 'SENG HUAT', 'SENG HUAT 01-113', 'SENG HUAT 01-83', 'SENG KIAT POULTRY', 'SHAN FAN CUN COOKED FOOD', ""SIA'S FRESH PORK"", 'SIN YONG', 'SONG HENG LEE COLD & HOT', 'SRI MENANTI FOOD STALL', 'TAILOR 75']",1.34348818520494,103.73773841183
285,150 BUKIT BATOK COFFEESHOP,"150 BUKIT BATOK ST 11, S650150","['ERIKOS', 'JIN SHENG MVR 16A', 'QI LIN HK STYLE ROASTED']",1.34878467496741,103.743672838723
286,257 BANGKIT COFFEE HOUSE,"257 BANGKIT RD, S670257","['257W', 'DRINKS', 'HANDMADE NOODLE', 'TAK FATT CHICKEN RICE']",1.37850873559017,103.773212348159
287,276 CAFÉ,"276 JURONG WEST ST 25, S640276",['WON JIA YONG TAU FOO'],1.35361178020428,103.703725312396
288,429A CHOA CHU KANG COFFEESHOP,"429A CHOA CHU KANG  AVE 4, S681429","['CS429A', 'DS429A', 'HAO WEI FISH SOUP', 'LE DA CHICKEN RICE', 'MVR429A', 'NEW GAO SHENG ENTERPRISE', 'TASK PTE LTD']",1.38354912584635,103.740864055496
289,6033 FOOD COURT,"603 CLEMENTI WEST ST 1, S120603","['6033 FOOD COURT', 'QIXIAOMIAN']",1.3047886514707,103.767329303088
290,7 STARS (498 JURONG WEST),"496 JURONG WEST ST 41, S640498",['HOUSE OF RICE & NOODLE'],1.34833335760515,103.724307319237
291,7 STARS (907),"907 JURONG WEST ST 91, S640907",['M.A.D KITCHEN'],1.34114017250984,103.685930810656
292,AIMAN CAFÉ,"235 JURONG EAST ST 21, S600235",['JAMILAH SATAY'],1.33997597903355,103.742159955768
293,AL MUFIZ FOOD CENTRE,"632 BUKIT BATOK CENTRAL, S650632","['AL MUFIZ RESTAURANT', 'ROASTED DELIGHT', 'THAI AND TANDOORI']",1.34929895794167,103.750830565891
294,BADALING (177),"177 BUKIT BATOK WEST AVE 8, S650177","['BADALING 177 WESTERN', 'HONG XIN 177']",1.3463440745148,103.741742087315
295,BADALING (257),"257 BANGKIT RD, S670257","['BADALING INDIAN 257', 'BADALING ZH257', 'XIANG CHENG 257']",1.37850873559017,103.773212348159
296,BADALING (526),"526 JURONG WEST ST 52, S640526","['526 BBQ', '526 WESTERN', 'AH LIM ROJAK', 'BADALING 526 DRINKS', 'BADALING SEAFOOD 526']",1.34767189554903,103.717048366015
297,BADALING (803),"803 KEAT HONG CLOSE, S680803","['803 THAI FOOD', 'BADALING ST 7', 'L&M SEAFOOD', 'MOHAMED WASEEF', 'ROASTED MASTER']",1.37415533445512,103.742759621749
298,BADALING (BUKIT BATOK 155),"155 BUKIT BATOK ST 11, S650155",['155 INDIAN'],1.3480262095627,103.743595035
299,BERJAYA EATING HOUSE,"253 CHOA CHU KANG AVE 1, S680253","['BEVERAGE #01-17', 'SEAFOOD #01-17']",1.37677749544409,103.744548948082
300,BGAIN 221 EATING HOUSE,"221 BOON LAY PLACE, S640221","['AH XIONG HOKKIEN MEE', 'BGAIN 221', 'ST 1A']",1.34633552457315,103.712430373455
301,BROADWAY (286),"286E TOH GUAN RD, S605286","['BROADWAY DRINKS 286E', 'BROADWAY MVR 286E', 'BROADWAY SEAFOOD 286', 'BSM CUISINE TOH GUAN', 'HADINS KITCHEN', 'JAPANESE KOREAN 286E', 'JOHNSON DUCK 286', 'MING FA FISHBALL', 'NURSYA KITCHEN', 'PIG ORGAN SOUP']",1.33927631440922,103.745175915636
302,CCK 302 FOODHOUSE,"302 CHOA CHU KANG AVE 4, S680302","['302 MALA', 'GOLDEN ROOSTER', 'INDULGE', 'NINE SPICES', 'SHENGJI']",1.38501654423548,103.743339409916
303,CHANG CHENG (373),"373 BUKIT BATOK ST 31, S650373","['HUAXIN YINSHI PTE. LTD.', 'ST 11', 'ST 9']",1.35892457118178,103.750397174291
304,CHIN BEE FNB,"143 TECK WHYE LANE, S680143","['MIXED RICE 143', 'ROASTED DELIGHT 143', 'TONG FONG FATT']",1.3802365128629,103.7532177191
305,COFFEE UNITED (496),"496 JURONG WEST ST 41, S640496","['0496JUWMR', '496 ABANG GEMUK', '496 SEAFOOD PARK', '496CH', 'JIA JIA2 VEGETARIAN', 'KOREAN CUISINE 496', 'MIXED RICE 496']",1.34998960720747,103.723836476095
306,EATING HOUSE 815,"815 JURONG WEST ST 81, S640815","['88 KUEH', 'AH LONG NOODLE', 'DRINKS', 'KAI XUAN FOOD', 'MAKE YOUR SUNDAY', 'NOORVAJAGATH 815', 'RED HOUSE JAP FOOD', 'ROJAK', 'VEGETARIAN']",1.34533232392524,103.695850950525
307,EPIC HAUS (262),"262 JURONG EAST ST 24, S600262",['TONG FONG FATT'],1.34412714311524,103.741112405413
308,FOODCLIQUE,"292 BUKIT BATOK AVE 6, S650292","['CS292', 'LE DA CHICKEN RICE', 'MVR292', 'TENDERBEST 292 BB', 'YU PAN FISH SOUP']",1.34447136304156,103.755394615486
309,FOODHUB,"145 TECK WHYE AVE, S680145",['GU ZAO WEI 145'],1.38137461523127,103.752468776533
310,FOODLOFT (308),"308 CLEMENTI AVE 4, S120308","[""308 COLLIN'S"", '308 FOODLOFT', '308 SAVEUR THAI', 'TIAN SENG IKAN BAKAR']",1.32105185036523,103.766910446634
311,FOODPARK (107),"107 CLEMENTI ST 12, S120107","['1072 SEAFOOD PARK', 'DRINKS STALL 107', 'KOO KEE YONG TAU FOO MEE', 'MENTAI SENS 107', 'MIXED RICE 107', 'TORCHED', 'TORCHED FOOD']",1.32225475067051,103.769960685492
312,FU CHAN (134),"134 JURONG GATEWAY RD, S600134","['DS 134 JE', 'MENTAI SENS - JURONG 134']",1.33399413849743,103.738819152518
313,FU YUAN CAN SHI,"259 BUKIT PANJANG RING, S671259","['BP259 DRINKSTALL', 'GOLDEN GROVE BON PL', 'MEIXI YONG TAU FOO BP259', 'OLD AIRPORT ROAD']",1.37724089201276,103.773165362793
314,HAO CAI YING XIANG,"546 JURONG WEST ST 42, S640546",['YI JIA LE WAH CHYE'],1.35270020453812,103.715217116167
315,HAPPY HAWKERS (632),"632 BUKIT BATOK CENTRAL, S650632","['DING WEI FANG MALA HOTPOT', 'MIXED RICE 632', 'SHUANG LONG', 'ST 10', 'ST 11', 'ST 9']",1.34929895794167,103.750830565891
316,JW 504 F&B,"504 JURONG WEST ST 51, S640504","['5 GRILL KITCHEN', '504 HUA SHUANG', '504 MIXED VEGE RICE', 'JJ SARAWAK NOODLE', 'SHU VEGETARIAN 504', 'SINGFOOD', ""SRI'S SERVICES & TRADING""]",1.34982760465022,103.718843758186
317,KIM SAN LENG (259),"259 BUKIT PANJANG RING, S671259","['259 ECONOMIC BEE HOON', '259 ECONOMIC BEE HOON', '547 DRINK', 'AL HABIB 259', 'BP259 BBQ', 'BP259 DRINKSTALL', 'CHAR GRILL BAR 259', 'CHAR GRILL BAR 259', 'CHAR-GRILL BAR', 'DRAGON-FLY BP', 'HAPPY FOX', 'JIAN BO SHUI KUEH - 259', 'JIAN BO SHUI KUEH - 259', 'KIM SAN LENG', 'KIM SAN LENG', 'MILLION FISHBALL NOODLE', 'MILLION FISHBALL NOODLE']",1.37724089201276,103.773165362793
318,KIMLY (143),"143 TECK WHYE LANE, S680143","['143 MIAN ZHI JIA', 'CS143', 'DS143', 'GRAB N GO 143', 'MVR143', 'RED LANTERN', 'XING LONG 143']",1.3802365128629,103.7532177191
319,KIMLY (163A),"163A GANGSA RD, S671163","['123 NOODLE', '163A MALA', 'CS163A', 'DO DO', 'DS163A', 'MVR163A', 'SF163A']",1.37721649157408,103.764324809037
320,KIMLY (303),"303 JURONG EAST ST 32, S600303","['CS303', 'DS303', 'FEI LAO ROASTED DELIGHT', 'MVR303', 'NA NA CURRY']",1.34485611194653,103.735622181477
321,KIMLY (346A),"346A KANG CHING RD, S611346","['346 BOON KEE', 'BT MERAH VIEW KWAY CHAP', 'CS346A', 'DS346A', 'MVR346A', 'SF346A']",1.34005353303553,103.720170271791
322,KIMLY (371),"371 BUKIT BATOK ST 31, S650371","['CS371', 'HAPPY DUCK', 'LONG SEN', 'MVR371', 'PORRIDGE BB371', 'SF371', 'XIN FEI FEI']",1.35925940866068,103.75069463109
323,KIMLY (651),"651 JURONG WEST ST 61, S640651","['CS651', 'DS 651', 'KOO KEE YONG TOW FOO MEE', 'MVR651', 'SF651', 'XING LONG 651']",1.33711883394534,103.697156295377
324,KOPI WU,"420A CLEMENTI AVE 1, S121420","['GUO CHANG MALA CLEMENTI', 'MIXED RICE 420A']",1.30979102116855,103.768657661297
325,KOPITIAM (450),"450 CLEMENTI AVE 3, S120450","['BANANA LEAF CLEMENTI', 'CL-DRINK STALL', 'CL-WESTERN FOOD', 'SICHUAN CHEF']",1.31344800875534,103.765483715103
326,MEI DE (279),"279 BUKIT BATOK EAST AVE 3, S650279","['AH LIN STEAMED SOUP', ""AYESHA'S KITCHEN"", 'GIMEE FACE', 'GUI HUA BAN MIAN', 'KOPI 273', 'SUN RISE FOODS - 279']",1.3481605165343,103.757337287929
327,KOPITIAM (524A),"524A JELAPANG RD, S671524","['BGR - AYAM PENYET', 'BGR - KOREAN/JAPANESE', 'BGR - YONG TAU FOO', 'BGR-DESSERTS', 'BGR-DRINKS', 'GR - BAN MIAN/FISH SOUP', 'GR-DESSERT', 'GR-DIM SUM', 'GR-DRINKS STALL', 'GR-ECONOMIC RICE', 'MING KITCHEN SF JELAPANG', 'SEAFOOD TZE CHA 524']",1.38540569283271,103.766228468185
328,KOUFU,"467 BUKIT BATOK WEST AVE 9, S650467",['0467BTBMR MIXED RICE'],1.35713012350104,103.743465010621
329,KOUFU (445),"445 FAJAR RD, S670445","['KOUFU 445 DESSERT', 'KOUFU PTE LTD 445 DRINKS', 'KOUFU 445 DIMSUM', 'KOUFU 445 FJ01 Western', 'KOUFU 445 FJ02 Roasted Delights', 'KOUFU 445 FJ03 Japanese & Korean Cuisine', 'KOUFU 445 FJ04 Indian Cuisine', 'KOUFU 445 FJ05 Yu Jing Pu Tian', 'KOUFU 445 FJ06 Fish Soup Ban Mian', 'KOUFU 445 FJ07 Teochew Porridge Rice']",1.38339951629579,103.771086145173
330,LEE KWANG KEE (132),"132 BUKIT BATOK AVE, S650132",['LEE KWANG KEE'],1.35041938628227,103.745716703636
331,MEETUP @ 352,"352 CLEMENTI AVE 2, S120352",['BAN MIAN FISH SOUP'],1.31427265951788,103.771360860916
332,MR TEH TARIK,"456 JURONG WEST ST 41, S640456","['DRINKS', 'FISH SOUP', 'FISHBALL NOODLES', 'GORENG PISANG', 'INDIAN', 'MR TEH TARIK 1', 'MR TEH TARIK 3', 'MR TEH TARIK 4', 'MR TEH TARIK 5', 'MR TEK TARIK 2', 'NASI PADANG', 'SINAR SEAFOOD', 'WESTERN']",1.35067572843469,103.720022392894
333,NTUC FOODFARE,"309 CHOA CHU KANG AVE 4, S680309",['SPINACH SOUP (CCK)'],1.38525196962708,103.745864156514
334,PADI EMAS,"214 JURONG EAST ST 21, S600214","[""DEANNA'S KITCHEN"", ""MARDIANA'S CORNER"", 'PADI GEMOK', 'SUBAKANI']",1.33928625957387,103.738985189412
335,QUAN CHENG CAN SHI,"325 CLEMENTI AVE 5, S120325","['325 MIXED RICE', '325W', 'BADALING', 'BIG MOUTH MALA', 'DI ER DAI 325', 'JAPANESE & KOREAN CUISINE', 'OSK SEAFOOD CLEMENTI']",1.31542671896834,103.766840120707
336,RONG LIANG,"725 CLEMENTI WEST ST 2, S120725",['RONG LIANG'],1.30347105130136,103.763705543782
337,S11 FOODCOURT @ CHOA CHU KANG,"787B CHOA CHU KANG DR, S681787","['81 SEAFOOD', 'KOREAN FOOD', 'SLICED FISH SOUP PORRIDGE', 'WEI JIAN LOCAL DELIGHT']",1.395361844967,103.748139410115
338,SUPERLUCK (440),"440 BUKIT BATOK WEST AVE 8, S650440","['AL-DIA ISLAMIC FOOD', 'DE FU', 'EATERO 440BB', 'IPPIN-YA', 'NOODLE']",1.35572308109486,103.739303105372
339,TANG TEA HOUSE,"414 JURONG WEST ST 42, S640414","[""NAT'S BBQ STEAMBOAT"", 'PERGH CHICKS']",1.35281998847227,103.726034867574
340,TIANG SENG EATING HOUSE,"380 CLEMENTI AVE 5, S120380",['BUEYTAHAN@CLEMENTI'],1.31834429050422,103.767572030573
341,TOH GUAN FOOD & DRINKS CENTRE,"282A TOH GUAN RD, S601282","['AH YING CHICKEN RICE', 'CHIANG MAI THAI KITCHEN', 'TOH GUAN DRINK STALL', 'WANG WANG NASI LEMAK']",1.3401011472358,103.747107216536
342,TUAS KAMPUNG,"29 TUAS WEST AVE, S638427","[""AMIRUL'S MUSLIM FOOD"", 'BAN MIAN N FISH SOUP', 'HOME TOWN PASTRIES', 'HONG KONG GOURMET']",1.33188537414028,103.638171919555
343,WAN HAO KOPITIAM 217,"217 BUKIT BATOK ST 21, S650217","['BIN SING BAN MIAN', 'DUCK KING PTE. LTD.']",1.34673392184416,103.754727840299
344,XING LI FA (KIMLY),"496 JURONG WEST ST 41, S640496","['496 MALA', ""AMIGO'S"", 'BADRIYA HOLDINGS', 'CS496', 'DS496', 'MVR496']",1.34998960720747,103.723836476095
345,YUNG SHENG FOOD COURT,"399 YUNG SHENG RD, S610399","['399 KITCHEN', 'AL SHA', 'ALAHDIN WESTERN FOOD', 'BAGUO KAOYU', 'FISHBALL NOODLE', 'JIN LONG', 'MINCED MEAT NOODLE', 'MIXED RICE 399', 'YANG YI YONG TAU FOO', 'YONG FA', 'YUNG SHENG BEVERAGE', 'YUNG SHENG KITCHEN']",1.3350420286067,103.72026802061
346,YUNG SHENG GROUP (61),"61 TEBAN GARDENS RD, S600061","['61 KITCHEN', '61 ROASTED DELIGHTS', 'BIG CHINA', 'MALA XIANG GUO', 'RI SHENG SEAFOOD', 'YUNG SHENG BEVERAGES']",1.32213636287766,103.738292803395
347,123 RESTAURANT,"101 PANDAN LOOP, S126904","['123 RESTUARANT', 'BAN MIAN', 'FRIED BEE HOON']",1.31160695976232,103.754464376997
348,CHONG HOCK EATING HOUSE,"18 GUL ST 3, S629270","['CLAYPOT', 'DRINK STALL', 'FRUITS', 'INDIAN MUSLIM', 'LINDA FOOD', 'LUCKY ECONOMIC', 'MING XIANG', 'XING XING MIXED CURRY RICE']",1.31729942351242,103.666590050916
349,DE TIAN COFFEE HOUSE,"2 THIRD LOK YANG RD, S627997","['2 SAN HUP', 'BAN MIAN FISH SOUP', 'CORNER FRUITS N JUICES 2', 'LOKYANG MINCED MEAT NDL']",1.32496932975477,103.690045716195
350,FOODPRINTS SUMMIT,"8 JURONG TOWN HALL RD, S609434",['FOODPRINTS SUMMIT'],1.33114235850558,103.742036114336
351,HONG SOON,"1 SHIPYARD CRESCENT, S627842","['178 MIXED RICE', 'DRINKS STALL', 'ECONOMIC BEEHOON', 'FRUIT STALL']",1.30345198952862,103.684929470288
352,JTC CLEANTECH PARK ONE,"1 CLEANTECH LOOP, S637141","['CHICKEN SOUP', 'DRINK', 'ECO RCE', 'FISH SOUP']",1.35539828173454,103.69237945253
353,MING SOON FATT FOOD CENTRE,"178 PANDAN LOOP, S128370","['AYU CANTEEN', 'FAMILY CUISINE', 'WARUNG KITA']",1.30964544730215,103.756071511719
354,QUALITY ROAD FOOD CENTRE,"45 QUALITY RD, S618824","['19 COOK FOOD', 'FIFTEEN THE FISH SOUP', 'FISHBALL NOODLE', 'FRUIT JUICES', 'HUP HUP COFFEE AND TEA STALL', 'INDAH SAKURA', 'JIA JIA HOT AND COLD DRINK', 'JIA XIN', 'JIAN FA DELIGHT', 'LEONG KEE CHICKEN RICE', 'LINDA FOOD N BEVERAGE', 'QUALITY BEST ROTIPRATA', 'SENG KITCHEN', 'SIN CHONG COOKED FOOD', 'SRI MURNI NASI PADANG', 'TIAN SHENG SOYA BEAN DRINK', 'VEGETARIAN FOOD', 'WOK THIS WAY', 'YE DA MA']",1.33324286138104,103.710488317075
355,THE CAFÉ LOBBY,"21 TUAS AVENUS 13, S638988","['BAN MIAN FISH SOUP', 'SNACKS', 'VEGETARIAN FOOD']",1.32230421877339,103.640151148229
356,TIMBRE+,"73A AYER RAJAH CRESCENT, S139957","['AH TAN WINGS', 'AL KABIR RESTAURANT', 'ASIA WOK', 'ASIALICIOUS', ""BIG BERN'S AMERICAN GRILL"", 'BURGS', 'COFFEE STATION', 'DA HAI PTE LTD', 'EACH A CUP', 'FISHBALL STORY', 'FOOD ANATOMY', 'GLORY GOURMET', 'HAII KITCHENS', 'HAKKA YTF', 'HAO MIXED FOOD', 'HUNGRY THAI', 'ISKINA CEBU', 'J&S ICE BLENDED', 'JC NASI LEMAK', ""KIM'S FRUIT STALL"", 'NAN HENG CHICKEN RICE', 'NASI PADANG AT TIMBRE', 'NSQUARED BARBECUE', 'PEPPER CASTLE', 'REIMONDO FOOD TRUCK', 'RONG MA THE CURRY RICE STALL', 'SAVOUR DELIGHTS', 'SHUANG KOU MIAN', 'SINCERE KITCHEN', 'THAI GRILL PROJECT', 'THE BOTTLE SHOP', 'THE JAPANESE FOOD ALLEY', 'TIMBRE+ BEVERAGES', 'VERIMIX', 'WANG JIAO BAN MIAN', 'WONG KEE WANTON NOODLES', 'XLX MODERN TZE CHAR', 'YOU FA SHU SHI']",1.29737966345006,103.787345936394
357,115 BUKIT MERAH VIEW MARKET & HAWKER CTR,"115 BUKIT MERAH VIEW, S151115","['115 CAFE', '323 FOOD & BEVERAGE', '323 NASI LEMAK', 'AH XING 01-157', 'ALHAMDULILLAH DRINKS', 'BEANCURD 01-138', 'BMV NASI LEMAK', 'BT MERAH VIEW CARROT CAKE', 'BUKIT MERAH VIEW FISHBALL MINCED MEAT', 'CHAI CHUANTOU MUTTON SOUP', 'CHAR KWAY TEOW', 'CHARCOAL GRILLED', 'CHICKEN KING', 'CHICKEN RICE', 'DELII & GRILL', 'DRIED GOODS 92', 'FAHZILAAH HALAL FOOD', 'FANCY FISH', 'FENG JI XIAO CHI', 'FISH PORRIDGE', 'FRESH EGGS 01-149', 'FROZEN GOODS', 'FROZEN POULTRY', 'FROZEN POULTRY 01-142', 'FRUITS (WM)', 'FRUITS 01-129', 'FRUITSOMANIA', 'GOOD DAY', 'GU ZAO CUO BING', 'GUAN KEE', 'HAKKA LEIPOPO', 'HALNAZ FROZEN BM169 (WM)', 'HALNAZ FROZEN BM170 (WM)', 'HANDY FIX', 'HAPPY DUCK', 'HAPPY SNACKS CLAYPOT', 'HENG HENG COFFEE', 'HOCK ANN', ""HO'S FRESH FRUITS"", 'HUA JI BAO DANG', 'IN HOUSE 93 FASHION', 'JOO CHIAT KIM CHOO', 'KIM HUAT WANTON MEE', 'KONG SHENG HEONG', 'LEE SHAN 01-82', 'MAHIRAH MASYHUR', 'MODERN OLD SCHOOL', 'MONGKOK LAO HUO TANG', 'MR BAKERY 115', 'NA NA CURRY', 'NOTO HOUSE', 'PIECE & SUNDRY GOODS', 'PIN WEI MALA GUO', 'PROCESSED SEAFOOD', 'QING TIAN COFFEE STALL', 'QING TIAN HOT & COLD DESSERT', 'R&D WANTON MEE', 'RI SHENG F&B', 'SEA FOOD BM177', 'SEAFOOD 01-179', 'SEAFOOD 01-180', 'SEAFOOD 01-181', 'SEAFOOD 01-182', 'SOYA BEAN DRINK 0173', 'SUNDRY GOODS 01-121', 'T L C', 'TAILORING BM103', 'TASTY SOUP YONG TAU FU', 'THE FOOD STEPS', 'TOKO MAKMUR', 'VEG 01-136', 'VEG 01-153', 'VEG 01-154', 'VEGETABLES', 'VEGETABLES 01-145', 'WAN XIANG RICE & PORRIDGE', 'WARUNG BANG JALI', 'WEN XIN FISH SOUP', 'WENG KEE CHICKEN RICE', 'WONDERFUL ARTIFACTS', 'WU GE CAFE', 'XI SHI FU VEGETARIAN', 'XIN YU YUAN', 'XING JI', 'YAMIN NASI PADANG', 'YI DING HAO MIX VEG RICE', 'YIP ECONOMICAL BEE HOON', 'YONG CHUN WANTON MEE', 'YU ZHI JIA BBQ']",1.28550445567433,103.821823256087
358,2A TANGLIN HALT FOOD CTR,"2A COMMONWEALTH DR, S141002","[""ALIMAH'S KITCHEN"", 'NOR NASI ALA KAMPUNG', 'SEAFOOD & SATAY']",1.2994631757466,103.797838391976
